319958,"['lat=34.197389', 'lng=-90.56546']"
102818,"['lat=31.482345', 'lng=-100.459716']"
400991,"['lat=39.240037', 'lng=-81.546080']"
169617,"['lat=34.52933', 'lng=-97.96774']"
169618,"['lat=61.22401', 'lng=-149.73370']"
652890,"['lat=32.33117', 'lng=-106.78271']"
646317,"['lat=39.56068', 'lng=-84.2333']"
243959,"['lat=47.507237', 'lng=-111.236188']"
604659,"['lat=27.7407', 'lng=-82.70784']"
108106,"['lat=42.73860', 'lng=-73.67331']"
162935,"['lat=25.78611', 'lng=-80.14122']"
447389,"['lat=34.13210', 'lng=-118.25473']"
187081,"['lat=41.649706', 'lng=-70.42229']"
262901,"['lat=26.60929', 'lng=-81.8721']"
685140,"['lat=33.7137', 'lng=-116.20250']"
30331,"['lat=34.71385', 'lng=-120.47468']"
445726,"['lat=35.576', 'lng=-77.432']"
446523,"['lat=43.256', 'lng=-86.267']"
161003,"['lat=42.070177', 'lng=-87.853046']"
310009,"['lat=35.65226', 'lng=-88.83489']"
400966,"['lat=30.069967', 'lng=-95.407934']"
445871,"['lat=36.451', 'lng=-77.647']"
370490,"['lat=34.874370', 'lng=-86.571203']"
280842,"['lat=43.222197', 'lng=-77.641293']"
160475,"['lat=31.53988', 'lng=-97.124735']"
399921,"['lat=34.27211', 'lng=-118.78430']"
234746,"['lat=35.791321', 'lng=-78.504208']"
398034,"['lat=38.55412', 'lng=-90.31840']"
672254,"['lat=37.13028', 'lng=-113.5147']"
143341,"['lat=39.39998', 'lng=-107.21915']"
284165,"['lat=41.76797', 'lng=-72.69942']"
225317,"['lat=35.449727', 'lng=-97.401286']"
180687,"['lat=38.92773', 'lng=-77.34409']"
88953,"['lat=44.852904', 'lng=-93.454378']"
324747,"['lat=40.507549', 'lng=-88.987246']"
221522,"['lat=42.51317', 'lng=-92.440006']"
35216,"['lat=39.653145', 'lng=-104.811411']"
35217,"['lat=34.19864', 'lng=-118.18796']"
393515,"['lat=34.17638', 'lng=-119.21108']"
607303,"['lat=35.13689', 'lng=-106.53542']"
11560,"['lat=35.7046', 'lng=-80.89133']"
425851,"['lat=30.231', 'lng=-92.383']"
425855,"['lat=30.553', 'lng=-90.955']"
351362,"['lat=41.3860', 'lng=-81.7697']"
181367,"['lat=39.333014', 'lng=-83.011']"
606651,"['lat=35.27756', 'lng=-79.0673']"
241839,"['lat=33.857847', 'lng=-84.381438']"
643538,"['lat=33.01946', 'lng=-96.99692']"
590978,"['lat=40.40330', 'lng=-80.08955']"
644818,"['lat=42.1854', 'lng=-122.66879']"
201098,"['lat=38.9687', 'lng=-92.30483']"
420648,"['lat=32.343', 'lng=-106.77']"
276268,"['lat=41.00588', 'lng=-76.432201']"
425148,"['lat=37.550', 'lng=-76.80']"
359693,"['lat=38.900671', 'lng=-90.037479']"
262013,"['lat=33.95061', 'lng=-84.55134']"
74035,"['lat=35.954373', 'lng=-83.938145']"
308299,"['lat=33.392252', 'lng=-112.069493']"
638058,"['lat=41.88217', 'lng=-88.19729']"
635539,"['lat=38.83099', 'lng=-77.00902']"
602376,"['lat=35.69143', 'lng=-85.78487']"
629809,"['lat=39.94732', 'lng=-83.23637']"
149143,"['lat=39.35671', 'lng=-84.39547']"
135695,"['lat=32.90171', 'lng=-97.54337']"
292062,"['lat=33.935205', 'lng=-83.959085']"
444389,"['lat=39.761', 'lng=-89.648']"
436891,"['lat=27.770', 'lng=-82.699']"
366176,"['lat=40.579245', 'lng=-73.981364']"
436548,"['lat=25.94', 'lng=-80.121']"
286218,"['lat=39.770734', 'lng=-82.102502']"
55814,"['lat=46.54485', 'lng=-87.4050']"
51822,"['lat=37.28372', 'lng=-121.83343']"
32075,"['lat=39.74123', 'lng=-104.80880']"
172010,"['lat=39.33057', 'lng=-82.10030']"
389996,"['lat=39.00767', 'lng=-94.66769']"
149260,"['lat=38.91593', 'lng=-77.51325']"
333167,"['lat=47.4737', 'lng=-122.216470']"
215576,"['lat=40.099339', 'lng=-75.212750']"
376847,"['lat=34.234514', 'lng=-119.171389']"
671279,"['lat=26.237732', 'lng=-80.12878']"
676553,"['lat=34.314800', 'lng=-83.827002']"
243666,"['lat=33.846421', 'lng=-84.252883']"
104733,"['lat=43.796815', 'lng=-91.219836']"
152440,"['lat=39.068747', 'lng=-77.263320']"
376849,"['lat=33.54012', 'lng=-112.13384']"
308922,"['lat=35.15310', 'lng=-107.855300']"
424817,"['lat=38.783', 'lng=-77.52']"
424816,"['lat=38.805', 'lng=-77.49']"
342047,"['lat=33.653101', 'lng=-86.647686']"
602881,"['lat=43.36943', 'lng=-73.69786']"
653118,"['lat=39.255810', 'lng=-84.799601']"
3683,"['lat=42.593138', 'lng=-83.891536']"
653114,"['lat=29.17338', 'lng=-82.14050']"
346971,"['lat=47.8413', 'lng=-122.21553']"
346605,"['lat=32.67886', 'lng=-117.09913']"
84107,"['lat=40.059198', 'lng=-82.397535']"
605689,"['lat=34.173365', 'lng=-119.177671']"
438808,"['lat=38.323', 'lng=-85.607']"
270048,"['lat=33.50138', 'lng=-84.24421']"
64928,"['lat=32.93238', 'lng=-96.81143']"
167266,"['lat=30.289577', 'lng=-82.996583']"
270047,"['lat=35.302205', 'lng=-78.612569']"
43148,"['lat=39.83586', 'lng=-104.71565']"
341456,"['lat=32.01577', 'lng=-80.98029']"
685447,"['lat=40.8739', 'lng=-98.38222']"
49893,"['lat=44.93442', 'lng=-93.27824']"
152190,"['lat=40.08023', 'lng=-104.80469']"
618390,"['lat=43.068', 'lng=-76.113']"
600830,"['lat=40.63890', 'lng=-74.26288']"
22527,"['lat=39.74877', 'lng=-105.08154']"
190311,"['lat=38.64050', 'lng=-90.19388']"
854444,"['lat=30.36650', 'lng=-97.69509']"
208578,"['lat=39.931201', 'lng=-85.364184']"
711205,"['lat=25.747', 'lng=-80.335']"
249529,"['lat=40.08710', 'lng=-82.9941']"
445268,"['lat=35.821', 'lng=-90.704']"
204449,"['lat=43.25148', 'lng=-77.64593']"
131602,"['lat=34.657502', 'lng=-84.490470']"
364036,"['lat=33.64072', 'lng=-112.00610']"
290932,"['lat=41.628389', 'lng=-84.999113']"
168208,"['lat=37.159191', 'lng=-76.461379']"
441929,"['lat=44.620', 'lng=-73.120']"
364152,"['lat=40.56062', 'lng=-89.62519']"
652059,"['lat=47.00184', 'lng=-122.90979']"
269837,"['lat=43.364792', 'lng=-72.319026']"
371640,"['lat=36.093542', 'lng=-86.652698']"
246208,"['lat=33.89003', 'lng=-117.76353']"
102770,"['lat=36.087889', 'lng=-80.286314']"
652053,"['lat=40.03897', 'lng=-76.2655']"
152601,"['lat=34.97964', 'lng=-81.96868']"
142757,"['lat=28.03168', 'lng=-80.67176']"
662540,"['lat=35.60588', 'lng=-105.22191']"
343024,"['lat=35.71498', 'lng=-81.41742']"
421232,"['lat=32.203', 'lng=-95.839']"
619046,"['lat=47.4909', 'lng=-94.88850']"
390240,"['lat=40.72100', 'lng=-111.93896']"
682532,"['lat=41.4477', 'lng=-74.3974']"
295187,"['lat=34.0519', 'lng=-118.13775']"
67168,"['lat=44.950963', 'lng=-93.418397']"
323982,"['lat=44.92660', 'lng=-91.3826']"
10188,"['lat=25.76581', 'lng=-80.22074']"
379016,"['lat=38.75195', 'lng=-75.16463']"
437383,"['lat=42.041', 'lng=-93.878']"
40762,"['lat=40.68714', 'lng=-76.19497']"
137844,"['lat=42.255905', 'lng=-84.364086']"
655676,"['lat=29.60074', 'lng=-82.4228']"
68809,"['lat=43.234148', 'lng=-86.210891']"
769639,"['lat=44.91541', 'lng=-93.30858']"
648200,"['lat=38.75732', 'lng=-90.53938']"
384752,"['lat=29.64926', 'lng=-95.59831']"
298583,"['lat=35.144488', 'lng=-106.693820']"
108595,"['lat=41.706901', 'lng=-88.087844']"
395217,"['lat=33.13336', 'lng=-96.80224']"
76206,"['lat=45.48587', 'lng=-122.75051']"
88543,"['lat=45.12384', 'lng=-93.35604']"
326216,"['lat=47.57834', 'lng=-122.299255']"
446266,"['lat=42.336', 'lng=-83.48']"
446267,"['lat=42.352', 'lng=-83.430']"
163986,"['lat=33.96452', 'lng=-118.0345']"
639054,"['lat=30.62022', 'lng=-87.04992']"
365460,"['lat=36.337197', 'lng=-82.26054']"
131674,"['lat=39.04548', 'lng=-77.1123']"
283324,"['lat=32.75020', 'lng=-97.131822']"
95969,"['lat=41.276535', 'lng=-72.837390']"
133812,"['lat=28.57', 'lng=-81.46550']"
119023,"['lat=38.46682', 'lng=-122.74908']"
119024,"['lat=42.077721', 'lng=-78.474275']"
671910,"['lat=41.684265', 'lng=-87.700633']"
375542,"['lat=40.013550', 'lng=-75.7041']"
370064,"['lat=39.041635', 'lng=-96.832081']"
335332,"['lat=47.488599', 'lng=-122.165241']"
88720,"['lat=33.96481', 'lng=-98.513835']"
839936,"['lat=37.44820', 'lng=-77.56843']"
22653,"['lat=42.40805', 'lng=-71.10397']"
213189,"['lat=35.42031', 'lng=-97.48439']"
839934,"['lat=38.84', 'lng=-77.1089']"
259295,"['lat=39.642546', 'lng=-86.863478']"
379909,"['lat=32.384335', 'lng=-86.261606']"
646127,"['lat=40.02483', 'lng=-81.59067']"
631882,"['lat=42.5822', 'lng=-83.2808']"
420128,"['lat=40.836', 'lng=-81.267']"
425339,"['lat=45.598', 'lng=-121.17']"
425338,"['lat=43.388', 'lng=-123.32']"
28650,"['lat=39.78248', 'lng=-104.84721']"
425335,"['lat=44.055', 'lng=-123.00']"
631227,"['lat=33.71561', 'lng=-84.9375']"
276077,"['lat=42.075872', 'lng=-72.034883']"
177296,"['lat=33.465104', 'lng=-86.913645']"
261048,"['lat=33.02958', 'lng=-96.68309']"
73057,"['lat=40.359061', 'lng=-111.740698']"
679935,"['lat=38.83827', 'lng=-104.81789']"
840985,"['lat=28.03272', 'lng=-82.39471']"
31960,"['lat=41.840078', 'lng=-87.803260']"
31966,"['lat=42.03270', 'lng=-97.418093']"
114425,"['lat=42.079061', 'lng=-87.722893']"
204469,"['lat=40.017231', 'lng=-75.149416']"
266928,"['lat=34.185712', 'lng=-118.349146']"
631080,"['lat=32.8667', 'lng=-115.56870']"
266926,"['lat=35.509921', 'lng=-78.342895']"
406014,"['lat=35.738315', 'lng=-79.653065']"
449822,"['lat=40.321', 'lng=-78.955']"
281241,"['lat=37.113742', 'lng=-79.282805']"
94360,"['lat=40.89465', 'lng=-73.80920']"
405274,"['lat=38.564462', 'lng=-76.068561']"
167673,"['lat=33.493169', 'lng=-80.855677']"
289260,"['lat=33.31909', 'lng=-111.90892']"
397461,"['lat=37.93477', 'lng=-87.88493']"
93376,"['lat=41.145968', 'lng=-104.816820']"
292181,"['lat=36.627703', 'lng=-79.398080']"
57645,"['lat=30.34437', 'lng=-98.18759']"
301184,"['lat=36.111734', 'lng=-80.087323']"
220268,"['lat=32.11605', 'lng=-81.248694']"
205091,"['lat=27.85574', 'lng=-82.3199']"
246929,"['lat=27.00140', 'lng=-82.12504']"
309153,"['lat=30.12738', 'lng=-95.45578']"
69032,"['lat=32.470977', 'lng=-90.135628']"
626956,"['lat=42.70383', 'lng=-88.25027']"
638505,"['lat=47.63744', 'lng=-122.35713']"
146664,"['lat=41.284483', 'lng=-80.845790']"
271197,"['lat=35.178932', 'lng=-84.863869']"
74861,"['lat=45.53495', 'lng=-122.62786']"
171988,"['lat=40.967082', 'lng=-80.309132']"
658808,"['lat=32.8972', 'lng=-96.8710']"
597507,"['lat=33.89786', 'lng=-78.4832']"
450473,"['lat=42.489', 'lng=-71.272']"
439522,"['lat=32.569', 'lng=-87.677']"
166677,"['lat=40.84314', 'lng=-81.94041']"
166858,"['lat=29.54895', 'lng=-81.250974']"
162575,"['lat=35.730424', 'lng=-83.996783']"
90294,"['lat=32.3499', 'lng=-111.0992']"
422431,"['lat=32.837362', 'lng=-96.998992']"
633622,"['lat=45.31114', 'lng=-93.5571']"
155880,"['lat=37.093569', 'lng=-85.303395']"
641007,"['lat=39.09', 'lng=-84.6128']"
334083,"['lat=47.71131', 'lng=-122.18998']"
649889,"['lat=42.35410', 'lng=-87.93746']"
357327,"['lat=47.14431', 'lng=-122.29395']"
352941,"['lat=40.78253', 'lng=-111.92418']"
248006,"['lat=43.826067', 'lng=-111.788267']"
7238,"['lat=36.30330', 'lng=-76.23717']"
600580,"['lat=39.1643', 'lng=-84.6986']"
80382,"['lat=42.022497', 'lng=-93.651728']"
321372,"['lat=30.391458', 'lng=-91.111372']"
173978,"['lat=44.77011', 'lng=-93.93696']"
293632,"['lat=33.998457', 'lng=-83.904863']"
95174,"['lat=39.824535', 'lng=-86.256165']"
12206,"['lat=36.38541', 'lng=-97.88979']"
391878,"['lat=29.79173', 'lng=-95.05639']"
236590,"['lat=47.516392', 'lng=-111.313096']"
841214,"['lat=26.272', 'lng=-80.264']"
295066,"['lat=27.83531', 'lng=-82.72823']"
121757,"['lat=34.182936', 'lng=-118.92909']"
271387,"['lat=36.29017', 'lng=-92.32627']"
367612,"['lat=31.058974', 'lng=-97.462785']"
187479,"['lat=39.98975', 'lng=-76.640241']"
18950,"['lat=39.76941', 'lng=-105.02345']"
112211,"['lat=43.09928', 'lng=-78.97642']"
8861,"['lat=34.91804', 'lng=-88.50954']"
295525,"['lat=33.026967', 'lng=-96.780635']"
291987,"['lat=41.622524', 'lng=-87.604856']"
341045,"['lat=35.106511', 'lng=-77.077874']"
619729,"['lat=29.70987', 'lng=-95.44171']"
667243,"['lat=41.034154', 'lng=-85.112788']"
609142,"['lat=41.546486', 'lng=-93.645098']"
265781,"['lat=32.87440', 'lng=-83.71031']"
335527,"['lat=33.85656', 'lng=-118.39099']"
233479,"['lat=38.071906', 'lng=-84.479372']"
281609,"['lat=30.330365', 'lng=-87.414331']"
375228,"['lat=34.853501', 'lng=-82.357720']"
423535,"['lat=39.257', 'lng=-80.32']"
322443,"['lat=35.715524', 'lng=-83.510843']"
157222,"['lat=36.23979', 'lng=-115.232582']"
211073,"['lat=39.859069', 'lng=-75.076432']"
83153,"['lat=40.807769', 'lng=-73.074743']"
604678,"['lat=38.07188', 'lng=-84.4757']"
83154,"['lat=44.99141', 'lng=-93.48160']"
310724,"['lat=29.49793', 'lng=-94.99404']"
395687,"['lat=27.30813', 'lng=-82.49639']"
650749,"['lat=29.56896', 'lng=-97.96462']"
122225,"['lat=34.537813', 'lng=-83.972960']"
91456,"['lat=31.12231', 'lng=-97.82706']"
62125,"['lat=27.44046', 'lng=-82.57567']"
356491,"['lat=38.672779', 'lng=-77.259188']"
234509,"['lat=34.939029', 'lng=-82.087072']"
207120,"['lat=42.88519', 'lng=-78.75519']"
284360,"['lat=26.3624', 'lng=-80.08998']"
264782,"['lat=35.87920', 'lng=-83.77792']"
447675,"['lat=36.974654', 'lng=-120.08059']"
447676,"['lat=36.965', 'lng=-120.05']"
258024,"['lat=36.301624', 'lng=-88.309574']"
620089,"['lat=35.24810', 'lng=-82.72220']"
13867,"['lat=38.80173', 'lng=-112.01450']"
361979,"['lat=29.8536', 'lng=-95.30015']"
66958,"['lat=39.64929', 'lng=-81.85340']"
375951,"['lat=41.597649', 'lng=-109.242858']"
197251,"['lat=39.28602', 'lng=-84.48480']"
337443,"['lat=47.77842', 'lng=-122.362']"
659579,"['lat=43.22271', 'lng=-77.69563']"
306290,"['lat=39.326401', 'lng=-81.548980']"
652210,"['lat=26.07691', 'lng=-97.2335']"
421002,"['lat=40.514', 'lng=-112.02']"
300607,"['lat=41.625229', 'lng=-87.733788']"
424496,"['lat=36.803', 'lng=-76.328']"
318514,"['lat=39.0970', 'lng=-84.58146']"
355675,"['lat=25.61955', 'lng=-80.34727']"
372901,"['lat=30.618749', 'lng=-96.345049']"
425784,"['lat=30.350', 'lng=-91.019']"
425785,"['lat=30.427', 'lng=-91.106']"
151191,"['lat=39.780880', 'lng=-76.963057']"
715461,"['lat=42.031611', 'lng=-87.894']"
130937,"['lat=25.8305', 'lng=-80.26412']"
